steamid,personaname,loccountrycode,recent_playtime_hours,profileurl,two_weeks
76561198872479561,Poi$on,,7.68,https://steamcommunity.com/profiles/76561198872479561/,6.98
76561199214031969,NiKaRa,,74.85,https://steamcommunity.com/profiles/76561199214031969/,76.83
76561198064346447,Valsarash,AU,90.27,https://steamcommunity.com/id/valsarash/,199.53
76561198988319349,Piščančji Dunajski Zrezek,SI,0.38,https://steamcommunity.com/id/explosive_moth/,0.38
76561199401601038,banksdonald424,US,41.3,https://steamcommunity.com/profiles/76561199401601038/,41.3
76561199007914295,voices of the void,,25.82,https://steamcommunity.com/id/voices-of-the-void/,37.4
76561199537770958,Cooldude100,,12.65,https://steamcommunity.com/profiles/76561199537770958/,15.03
76561198338311518,toby,SO,83.23,https://steamcommunity.com/id/toby2/,108.68
76561198870164071,STUNT-117,PL,27.6,https://steamcommunity.com/id/failstuntofficial/,29.37
76561199238117688,Lariet,,79.93,https://steamcommunity.com/id/Lariet/,77.28
76561199159966782,stormyyyrain,TR,21.12,https://steamcommunity.com/id/stormyyyrain/,14.73
76561198410670827,"Gay Guns = MP9, MP7, P90",,0.0,https://steamcommunity.com/profiles/76561198410670827/,0.0
76561198082646435,SnowyOxygen,,44.02,https://steamcommunity.com/profiles/76561198082646435/,40.53
76561198431214410,Nessy,MY,0.0,https://steamcommunity.com/profiles/76561198431214410/,0.0
76561198353762421,Crewdera,SE,0.0,https://steamcommunity.com/id/12331234214/,0.0
76561198116283418,nico,BR,16.82,https://steamcommunity.com/profiles/76561198116283418/,33.62
76561197988824032,Pawz2142,US,54.15,https://steamcommunity.com/id/Pawz2142/,52.53
76561199024294685,Okiree,ID,11.58,https://steamcommunity.com/profiles/76561199024294685/,11.58
76561198303352204,Piotr PiasecznyCSGOSKINS,PL,27.68,https://steamcommunity.com/profiles/76561198303352204/,36.35
76561199220657799,369kaxikaladze,,50.67,https://steamcommunity.com/id/Giobondo007/,58.05
76561198936887481,ilia boroumand,,15.98,https://steamcommunity.com/id/ilia_boroumand/,20.42
76561199052968001,ray an gos link,GE,60.37,https://steamcommunity.com/profiles/76561199052968001/,52.77
76561199299757461,Spitfire101,US,107.3,https://steamcommunity.com/id/Spitfire1010/,129.93
76561199290473024,Duckiezen,,18.98,https://steamcommunity.com/profiles/76561199290473024/,17.65
76561198047191084,bluematt626,,13.3,https://steamcommunity.com/id/bluematt626/,11.62
76561199207219148,jlangypoo,,45.95,https://steamcommunity.com/profiles/76561199207219148/,42.82
76561198930911392,Loonatic,,41.63,https://steamcommunity.com/id/ShaempSpider34/,37.13
76561199210881271,loadediaper,US,74.93,https://steamcommunity.com/profiles/76561199210881271/,78.82
76561197989532807,Heretic Actual,,53.82,https://steamcommunity.com/id/AbrahamAdams/,52.02
76561199516435815,ボFckdByNxtroボ,DE,7.07,https://steamcommunity.com/profiles/76561199516435815/,7.25
76561199232622952,hardstuck gold,BG,33.65,https://steamcommunity.com/profiles/76561199232622952/,25.97
76561198281588709,burrito,DE,68.33,https://steamcommunity.com/id/xburrito64/,70.75
76561199062955689,POBYY,FM,224.85,https://steamcommunity.com/profiles/76561199062955689/,195.68
76561199526476063,Studster111,,43.55,https://steamcommunity.com/profiles/76561199526476063/,46.1
76561198135700852,Bacon,,0.0,https://steamcommunity.com/id/MrBaconpie/,0.0
76561199501687970,quete,AR,0.0,https://steamcommunity.com/id/uwu7w7xd/,0.0
76561198349920786,Prezentabilu',IM,26.1,https://steamcommunity.com/profiles/76561198349920786/,29.88
76561199100396812,H1GHL4ND3R,,58.23,https://steamcommunity.com/profiles/76561199100396812/,62.37
76561198800266978,millie._.420,SE,524.55,https://steamcommunity.com/id/CubeYi/,677.57
76561199586992910,chiller,,0.0,https://steamcommunity.com/profiles/76561199586992910/,0.0
76561198036114151,mark.,NP,64.28,https://steamcommunity.com/id/rollinaroundatthespeedofsound/,66.9
76561199155742567,Sydney Sweeney,US,0.0,https://steamcommunity.com/profiles/76561199155742567/,0.0
76561199586032099,Gen Ta,,17.58,https://steamcommunity.com/profiles/76561199586032099/,26.45
76561198071404654,Vanoobs,CA,13.55,https://steamcommunity.com/id/htmlboss/,14.35
76561198118304844,Fresh Korn,DE,40.8,https://steamcommunity.com/profiles/76561198118304844/,36.23
76561198317409700,intoner,,8.85,https://steamcommunity.com/profiles/76561198317409700/,8.85
76561198879740087,RobotNinja5105,US,6.2,https://steamcommunity.com/id/904948928/,6.2
76561198094294937,TOKYO DRIFT,,0.0,https://steamcommunity.com/profiles/76561198094294937/,0.0
76561198358516237,Meytriun,US,130.6,https://steamcommunity.com/profiles/76561198358516237/,115.85
76561198306554804,Anonymous,NE,35.93,https://steamcommunity.com/profiles/76561198306554804/,51.1
76561199183804011,Honeyixingbee,CL,6.48,https://steamcommunity.com/profiles/76561199183804011/,6.48
76561198875104543,SillyGoose,HU,39.2,https://steamcommunity.com/profiles/76561198875104543/,45.3
76561198153986159,Hans Pebble,DK,54.17,https://steamcommunity.com/id/HANSPEBBLE/,58.58
76561199649234022,Atamraz66,UA,0.0,https://steamcommunity.com/profiles/76561199649234022/,0.0
76561199410843957,Cesar,,0.05,https://steamcommunity.com/profiles/76561199410843957/,0.05
76561198134765667,Ultimasmit,NL,73.0,https://steamcommunity.com/id/ultimasmit/,76.27
76561198152545542,Skudunk,US,69.47,https://steamcommunity.com/id/skudunk/,64.68
76561199445930900,kmden.,US,0.0,https://steamcommunity.com/id/kmden/,0.0
76561199111343191,Lomex,,0.0,https://steamcommunity.com/id/Yeetabix-/,0.0
76561198015761724,V͓̽L͓̽A͓̽D͓̽,PS,40.62,https://steamcommunity.com/id/ArsenieMoca/,41.3
76561199472567269,PorηStars☆ SUZUYA,,1.48,https://steamcommunity.com/profiles/76561199472567269/,0.75
76561198826072414,Skaze,US,37.92,https://steamcommunity.com/profiles/76561198826072414/,34.5
76561199353695929,Magus,,41.97,https://steamcommunity.com/profiles/76561199353695929/,39.97
76561199447716675,Eclipse :3,,8.53,https://steamcommunity.com/id/Eclipsey4k/,9.65
76561198039123142,simon,AU,30.87,https://steamcommunity.com/id/SimonsQuest/,27.32
76561199549846553,davixeqq,SK,38.53,https://steamcommunity.com/id/davixeqq/,83.33
76561198022635576,Bea,,31.08,https://steamcommunity.com/id/benamas/,31.08
76561198432723497,Xeno,US,121.3,https://steamcommunity.com/profiles/76561198432723497/,113.77
76561199800592706,",,,",,57.2,https://steamcommunity.com/profiles/76561199800592706/,63.2
76561199811567230,theredflameowl,US,18.87,https://steamcommunity.com/profiles/76561199811567230/,19.75
76561199113506529,callmeElch,DE,82.17,https://steamcommunity.com/profiles/76561199113506529/,78.52
76561199566350385,swagmaster420,EE,6.37,https://steamcommunity.com/profiles/76561199566350385/,6.62
76561199135856410,gigo,GE,19.17,https://steamcommunity.com/profiles/76561199135856410/,20.97
76561197972186830,✨Skandal Yo🚬✨,CV,0.38,https://steamcommunity.com/profiles/76561197972186830/,0.0
76561198170144901,GhostMask,CZ,67.65,https://steamcommunity.com/profiles/76561198170144901/,72.02
76561199362770799,terribleTy9,US,93.52,https://steamcommunity.com/profiles/76561199362770799/,98.75
76561198354637550,Roth,IN,29.22,https://steamcommunity.com/id/Spunk-xyz/,30.13
76561198297597966,Eddie,,84.42,https://steamcommunity.com/profiles/76561198297597966/,82.22
76561198263538999,[D][B][R],,21.98,https://steamcommunity.com/profiles/76561198263538999/,20.78
76561198865193084,pyrolol,US,69.22,https://steamcommunity.com/id/taco_bell_real_no_fake/,63.92
76561199221262239,13COLEB,US,14.98,https://steamcommunity.com/profiles/76561199221262239/,17.42
76561198048639506,I Suplex Sharks,CA,24.98,https://steamcommunity.com/profiles/76561198048639506/,29.32
76561198133600021,KazumaKenchi,,54.62,https://steamcommunity.com/id/KazumaKenchi/,59.52
76561198986114870,minelemon11,AU,42.5,https://steamcommunity.com/profiles/76561198986114870/,44.1
76561198119125278,bshields2594,,28.92,https://steamcommunity.com/profiles/76561198119125278/,28.92
76561199231030212,Hamster2607,,41.35,https://steamcommunity.com/profiles/76561199231030212/,44.07
76561199025240864,Boink!,US,3.82,https://steamcommunity.com/profiles/76561199025240864/,9.6
76561199680817973,II_SHIELDZY_II,,42.85,https://steamcommunity.com/profiles/76561199680817973/,45.32
76561199100619328,Carlover101,US,7.35,https://steamcommunity.com/id/Carlover101/,8.0
76561198410777337,brolyy420,PL,22.63,https://steamcommunity.com/profiles/76561198410777337/,18.12
76561198964138600,ηєαѕєя,,43.13,https://steamcommunity.com/profiles/76561198964138600/,37.85
76561199235711088,KINKY MOLLY ABUSER,GB,54.4,https://steamcommunity.com/profiles/76561199235711088/,54.4
76561198369175142,mr pesonen,FI,0.0,https://steamcommunity.com/profiles/76561198369175142/,0.0
76561198439146142,SlimTheSlick,US,0.0,https://steamcommunity.com/profiles/76561198439146142/,0.0
76561199548050766,PWR Haydar,AU,9.55,https://steamcommunity.com/profiles/76561199548050766/,10.9
76561198064958824,xdarkox,,65.27,https://steamcommunity.com/profiles/76561198064958824/,64.47
76561198259761666,A-bidaz,SE,0.0,https://steamcommunity.com/profiles/76561198259761666/,0.0
76561199283653980,-alokin,RS,0.0,https://steamcommunity.com/profiles/76561199283653980/,0.0
76561198159834698,RuneRabbit,KZ,117.75,https://steamcommunity.com/id/runerabbit/,147.22
76561199382723037,Bennyw29,,25.85,https://steamcommunity.com/profiles/76561199382723037/,27.27
76561199589293182,kian01,,28.33,https://steamcommunity.com/profiles/76561199589293182/,44.73
76561199228368955,Sosa,,191.98,https://steamcommunity.com/profiles/76561199228368955/,193.1
76561199062509642,suna,,14.52,https://steamcommunity.com/id/sunarix/,15.77
76561198133372670,Cr1spy Bacon x,US,0.0,https://steamcommunity.com/profiles/76561198133372670/,0.0
76561198886407553,superhellyYT ka Baap,,0.0,https://steamcommunity.com/profiles/76561198886407553/,0.0
76561197965068312,aksn1p3r,,121.15,https://steamcommunity.com/id/aksn1p3r/,120.55
76561198305151357,Lloyd,,8.57,https://steamcommunity.com/profiles/76561198305151357/,7.97
76561198007752337,twist,,33.08,https://steamcommunity.com/profiles/76561198007752337/,35.45
76561199085986695,zeten,,0.8,https://steamcommunity.com/profiles/76561199085986695/,0.8
76561198823696955,Golczewa,,5.08,https://steamcommunity.com/id/Golczewa/,52.0
76561198319359043,Wituz,US,70.17,https://steamcommunity.com/profiles/76561198319359043/,70.17
76561199493609447,Vqzev,US,0.0,https://steamcommunity.com/profiles/76561199493609447/,0.0
76561198154252869,Povl the Bald,US,0.0,https://steamcommunity.com/id/notsure29/,0.0
76561199353782082,that one king,,0.45,https://steamcommunity.com/id/Glacker1423/,0.45
76561198034864849,Siegfried Kircheis,,50.95,https://steamcommunity.com/profiles/76561198034864849/,51.05
76561198263571675,DragosBBy,RO,0.0,https://steamcommunity.com/id/dragosbby/,0.0
76561199366246739,Uncle,US,107.07,https://steamcommunity.com/profiles/76561199366246739/,114.73
76561198105367066,Aircoookie,DE,18.53,https://steamcommunity.com/id/aircoookie/,21.97
76561199023076391,frogville,GB,1.4,https://steamcommunity.com/profiles/76561199023076391/,1.08
76561199214042062,Emppux,,0.13,https://steamcommunity.com/profiles/76561199214042062/,0.13
76561198315189880,marlonus,DE,71.6,https://steamcommunity.com/id/marlonuss/,68.9
76561199251199250,InquisiCrob,ES,123.68,https://steamcommunity.com/profiles/76561199251199250/,116.22
76561198070071871,WülfKorporation,US,3.02,https://steamcommunity.com/id/Wolfkorp/,9.73
76561199146788498,weenie,US,17.18,https://steamcommunity.com/profiles/76561199146788498/,17.18
76561198000782323,AlbinoTypewriter,US,11.85,https://steamcommunity.com/id/toritaka/,12.65
76561199524733153,bezemayer,KG,44.98,https://steamcommunity.com/id/bezemayer/,42.13
76561199528582187,๋,WF,10.95,https://steamcommunity.com/profiles/76561199528582187/,7.0
76561199501970066,Cloutfam,US,0.0,https://steamcommunity.com/profiles/76561199501970066/,0.0
76561199116225248,Barack Oballer,UA,17.3,https://steamcommunity.com/id/ukrainedude/,24.4
76561199511152007,Salty,FI,1.47,https://steamcommunity.com/profiles/76561199511152007/,1.47
76561198006509495,Obi Want Kanabis,ES,0.0,https://steamcommunity.com/profiles/76561198006509495/,0.0
76561199749066582,average car lover,SA,16.3,https://steamcommunity.com/id/SigmaProfileFr/,20.08
76561198390122058,Nimbus,US,66.57,https://steamcommunity.com/id/BoredNimbus/,62.38
76561199154113876,Stealthheart,DE,13.47,https://steamcommunity.com/id/stealthheartocz/,17.32
76561199095175085,aleex CS.PRO,,29.95,https://steamcommunity.com/profiles/76561199095175085/,31.38
76561199544931416,skillfulnoah,US,49.78,https://steamcommunity.com/profiles/76561199544931416/,53.1
76561199260061898,Mysticboy05,,54.62,https://steamcommunity.com/profiles/76561199260061898/,52.88
76561198364309024,knightisabot,US,1.68,https://steamcommunity.com/profiles/76561198364309024/,1.68
76561199135407891,dark fantasy enjoyer,US,51.55,https://steamcommunity.com/profiles/76561199135407891/,49.7
76561199569806582,ВоруюПенсию,US,53.48,https://steamcommunity.com/profiles/76561199569806582/,49.28
76561199214430344,SO6P,,31.75,https://steamcommunity.com/profiles/76561199214430344/,26.42
76561199036951154,Hakuba,US,38.1,https://steamcommunity.com/id/hakubax/,29.45
76561199543607468,Kiryu猫,FI,78.55,https://steamcommunity.com/profiles/76561199543607468/,81.22
76561199812425617,shxdow,US,0.0,https://steamcommunity.com/id/shxdow4223/,0.0
76561197983311664,SUHDUBREK,CA,122.25,https://steamcommunity.com/profiles/76561197983311664/,129.3
76561198436117780,Austin_The_Isu,US,21.98,https://steamcommunity.com/profiles/76561198436117780/,22.32
76561199407086174,Torak54,GB,9.38,https://steamcommunity.com/profiles/76561199407086174/,8.9
76561198286017197,osamabinballin,RS,0.0,https://steamcommunity.com/id/ambattablow/,0.0
76561199500564642,chimichanga,US,26.98,https://steamcommunity.com/profiles/76561199500564642/,17.68
76561198107249361,Murky,,14.18,https://steamcommunity.com/id/MURKY010/,11.78
76561199369475611,Kaida,,101.72,https://steamcommunity.com/id/lachanc3/,89.47
76561198995563069,Nick Nice,US,102.05,https://steamcommunity.com/id/nfapeng/,95.13
76561198140025380,Bajannoob,,75.13,https://steamcommunity.com/profiles/76561198140025380/,73.13
76561198180758455,Borat™,CA,29.35,https://steamcommunity.com/id/kriorio/,21.43
76561198358641672,grafeity,US,74.55,https://steamcommunity.com/profiles/76561198358641672/,71.63
76561198020479754,Long John Salad,TH,9.0,https://steamcommunity.com/id/LongJohnSalad/,9.78
76561199137865282,Enemy Demoman,,0.63,https://steamcommunity.com/profiles/76561199137865282/,0.63
76561198065260947,Cryomancer,,70.6,https://steamcommunity.com/id/cry0m4nc3r/,62.4
76561199123495486,TheKingDevZ,,0.0,https://steamcommunity.com/id/TheKingDevZ/,0.0
76561199085314836,Apey,,0.0,https://steamcommunity.com/id/ApeyApeyjelek/,20.08
76561199259761662,jaldior,,33.77,https://steamcommunity.com/profiles/76561199259761662/,34.25
76561197974076225,KikoKokosa,BE,36.72,https://steamcommunity.com/id/KikoKokosa/,36.43
76561199211519444,dreptilator,CL,21.68,https://steamcommunity.com/profiles/76561199211519444/,33.77
76561199682149841,Flemse,,55.02,https://steamcommunity.com/profiles/76561199682149841/,54.67
76561198974467606,✪ Nardji Arang,ID,14.95,https://steamcommunity.com/profiles/76561198974467606/,12.27
76561199086962083,GojoFanta,,17.92,https://steamcommunity.com/profiles/76561199086962083/,7.67
76561199549462574,MuNkEYTranQ,US,53.82,https://steamcommunity.com/profiles/76561199549462574/,44.08
76561199105898057,STank3,LT,14.43,https://steamcommunity.com/id/DaduKalakutas/,13.9
76561199095795074,Juni,,15.38,https://steamcommunity.com/profiles/76561199095795074/,13.55
76561198113392555,birdeye7761,,27.17,https://steamcommunity.com/id/JoeBiden7761/,26.15
76561198866989659,⛟♿Styl1sh⛟♿,,39.5,https://steamcommunity.com/profiles/76561198866989659/,41.65
76561199108527065,Meralco,,63.62,https://steamcommunity.com/profiles/76561199108527065/,67.67
76561198317233370,Big Patrick,CA,47.92,https://steamcommunity.com/profiles/76561198317233370/,50.85
76561199676228685,Dill Dough,UG,17.47,https://steamcommunity.com/profiles/76561199676228685/,20.68
76561199042496314,Ciaranp24,,1.97,https://steamcommunity.com/profiles/76561199042496314/,1.97
76561199280248359,小狗该怪谁让自己流浪,CN,36.13,https://steamcommunity.com/profiles/76561199280248359/,42.97
76561198132177709,yoopo!!!,,47.45,https://steamcommunity.com/id/23456273452345235/,48.57
76561199196923294,Malicious Toilet Breaker,US,71.67,https://steamcommunity.com/id/boogie_boy/,71.28
76561198165210530,Siilva,,25.3,https://steamcommunity.com/profiles/76561198165210530/,23.55
76561199574734121,Nir3o,DE,6.25,https://steamcommunity.com/profiles/76561199574734121/,6.67
76561198320659996,ares,US,79.65,https://steamcommunity.com/profiles/76561198320659996/,77.85
76561199186439400,liluvxx,ID,80.42,https://steamcommunity.com/id/liluvxx/,83.8
76561198384568095,СКАЧАТЬ БЕСПЛАТН,UA,59.25,https://steamcommunity.com/id/ska4at/,50.1
76561199803445423,Raincandy,,65.35,https://steamcommunity.com/profiles/76561199803445423/,66.13
76561198072684525,Frosty,GB,4.02,https://steamcommunity.com/profiles/76561198072684525/,4.02
76561199191444899,Cactrus,CA,24.07,https://steamcommunity.com/profiles/76561199191444899/,24.08
76561199363003013,Rictal,US,57.63,https://steamcommunity.com/profiles/76561199363003013/,55.5
76561199036176812,Karma48,BR,0.0,https://steamcommunity.com/profiles/76561199036176812/,0.0
76561198930199461,Hot N Cold,,3.53,https://steamcommunity.com/id/fulcrum1/,3.53
76561198796479017,Killua,,23.93,https://steamcommunity.com/id/Killua0064/,23.35
76561199156104339,꧁༺₦Ї₦ℑ₳༻꧂,,0.07,https://steamcommunity.com/profiles/76561199156104339/,0.07
76561199238844620,justjack,US,3.53,https://steamcommunity.com/id/WxckMe/,3.53
76561199023561505,pluto,,21.47,https://steamcommunity.com/profiles/76561199023561505/,22.48
76561198328438037,Zenpachi,CC,61.2,https://steamcommunity.com/id/speedweed1/,59.85
76561199131970529,Djoko Drkadzija,RS,18.52,https://steamcommunity.com/profiles/76561199131970529/,19.3
76561197963533281,multN,,13.92,https://steamcommunity.com/id/multenn/,12.3
76561198974460320,Sehysus,,2.38,https://steamcommunity.com/id/sehysus/,13.38
76561198393284689,.::Rover^^,JP,12.72,https://steamcommunity.com/id/ZuZu27/,8.73
76561198444530391,The sky-fugel,,68.32,https://steamcommunity.com/profiles/76561198444530391/,66.15
76561199672255377,haylesjw,AU,11.98,https://steamcommunity.com/profiles/76561199672255377/,11.98
76561198158227480,Fake M0nesy,,9.73,https://steamcommunity.com/profiles/76561198158227480/,9.73
76561199151677369,lids,US,10.65,https://steamcommunity.com/profiles/76561199151677369/,9.7
76561198355054712,cryptidiot,CA,9.48,https://steamcommunity.com/profiles/76561198355054712/,9.48
76561199242351837,Circle Man,LT,51.1,https://steamcommunity.com/profiles/76561199242351837/,51.92
76561199144429901,fried_nuggets456,CA,75.57,https://steamcommunity.com/id/fried_nuggets456/,75.48
76561198387927633,Chuuck,ZW,25.22,https://steamcommunity.com/id/Chuuuck/,29.8
76561199234046968,mo999,,42.73,https://steamcommunity.com/profiles/76561199234046968/,40.83
76561198137362617,1.1 stock rims on tires,AQ,26.62,https://steamcommunity.com/id/reenaganoush/,27.97
76561198175095347,NerdyNana,US,24.3,https://steamcommunity.com/id/NerdyNana/,24.3
76561199521805455,xQt,VG,63.6,https://steamcommunity.com/profiles/76561199521805455/,60.52
76561199163181342,!Saurav,IN,4.22,https://steamcommunity.com/profiles/76561199163181342/,3.95
76561198001012372,[1SC] Marneus,ES,1.08,https://steamcommunity.com/id/marnevs/,1.27
76561199576765718,jeff spicoli,,9.73,https://steamcommunity.com/profiles/76561199576765718/,9.73
76561198283943386,BLUTZAHN,US,10.82,https://steamcommunity.com/id/BloodTusk/,10.22
76561199067836322,viri,,15.52,https://steamcommunity.com/profiles/76561199067836322/,15.82
76561199365554774,mr.grub#2,AU,188.33,https://steamcommunity.com/profiles/76561199365554774/,203.63
76561199731393773,bubbedbubber,,37.33,https://steamcommunity.com/profiles/76561199731393773/,38.37
76561199092865908,DrignoS,,99.75,https://steamcommunity.com/id/DrignoS/,129.43
76561198057022132,Czorny,PL,40.6,https://steamcommunity.com/id/Lumaxx/,42.05
76561198041768252,Virtual_Bĭch,US,0.0,https://steamcommunity.com/id/Angry_Spider/,0.0
76561198968768291,Doom,,10.43,https://steamcommunity.com/id/Thedoom19/,11.08
76561199588436323,Daddy Loba,RU,5.75,https://steamcommunity.com/profiles/76561199588436323/,3.67
76561199722648860,aldea5533,,31.83,https://steamcommunity.com/profiles/76561199722648860/,31.38
76561198851441224,Fearxlr,,31.32,https://steamcommunity.com/profiles/76561198851441224/,34.7
76561199031555286,k1rdy,LB,46.68,https://steamcommunity.com/profiles/76561199031555286/,44.68
76561199215717243,РУССКИЙ НИНДЗЯ,RU,43.12,https://steamcommunity.com/id/Brooke26198573070/,35.85
76561199797404968,shayansSH,,7.82,https://steamcommunity.com/profiles/76561199797404968/,76.68
76561198003140583,Jonathon P. Quality,US,137.75,https://steamcommunity.com/id/Gatekeeping/,132.23
76561199060526430,Kimchi,PH,14.15,https://steamcommunity.com/id/kimchifriedriceee/,12.07
76561198074308007,Rubx3,US,22.07,https://steamcommunity.com/id/Rubxcubed/,22.07
76561199027286401,Kokosinis,LT,73.35,https://steamcommunity.com/id/Sw3rt/,80.67
76561199259583553,Yang,,0.0,https://steamcommunity.com/id/Zeleya/,0.0
76561198440738531,Kamerad Bier,US,73.9,https://steamcommunity.com/profiles/76561198440738531/,107.57
76561199120932471,gurkis,,0.0,https://steamcommunity.com/profiles/76561199120932471/,0.0
76561198027027713,Génie Lavabo,CH,14.85,https://steamcommunity.com/id/Spancer/,11.65
76561199277915608,dam,ID,12.97,https://steamcommunity.com/profiles/76561199277915608/,18.22
76561199403742236,Johnny Quasar,,23.9,https://steamcommunity.com/profiles/76561199403742236/,29.08
76561199126649513,yazie,CA,0.0,https://steamcommunity.com/profiles/76561199126649513/,0.0
76561199234737856,bomba światowa,,11.7,https://steamcommunity.com/profiles/76561199234737856/,14.6
76561199051612245,Оги,RS,20.63,https://steamcommunity.com/profiles/76561199051612245/,20.63
76561199150804557,Katapult_Creed,GB,70.87,https://steamcommunity.com/id/katapult_creed/,103.95
76561199038043515,★Don't call me sugar★,IT,22.12,https://steamcommunity.com/id/Tranqilla007/,22.38
76561198408416407,Cofi,,29.53,https://steamcommunity.com/profiles/76561198408416407/,26.25
76561198895536180,Swaggy_Potter,CA,24.32,https://steamcommunity.com/profiles/76561198895536180/,24.32
76561199343895899,14xng,CL,24.07,https://steamcommunity.com/id/14xng/,23.03
76561199102799174,Xest_,,3.95,https://steamcommunity.com/profiles/76561199102799174/,7.53
76561198204163815,QreatorXD,LT,2.87,https://steamcommunity.com/id/qreatorxd/,2.87
76561199576536659,GenralDmoney,,49.5,https://steamcommunity.com/profiles/76561199576536659/,52.83
76561199070010627,tonytony5,,0.0,https://steamcommunity.com/profiles/76561199070010627/,0.0
76561199208213681,Acader,ID,115.77,https://steamcommunity.com/id/Acader_/,101.47
76561199217653558,clara!,PT,92.5,https://steamcommunity.com/profiles/76561199217653558/,92.63
76561199238450820,tommy pinhead,,94.87,https://steamcommunity.com/id/TommyPinhead/,97.4
76561198991553957,DanielZ_,,4.27,https://steamcommunity.com/profiles/76561198991553957/,4.27
76561199507072955,._.,RS,26.05,https://steamcommunity.com/profiles/76561199507072955/,22.28
76561198327205690,AL3X067,FR,1843.1,https://steamcommunity.com/id/al3x067/,1865.1
76561198156666407,ivan,EE,26.37,https://steamcommunity.com/profiles/76561198156666407/,27.62
76561197961781343,halbalbador,US,0.65,https://steamcommunity.com/profiles/76561197961781343/,0.65
76561199794991645,Addi Mbantuwe,,63.62,https://steamcommunity.com/id/poop_chungus/,64.15
76561199504706884,lemony_tater_tot,,4.23,https://steamcommunity.com/profiles/76561199504706884/,4.23
76561199535432699,beans,US,189.78,https://steamcommunity.com/id/SpicyBeans73/,175.62
76561199446214064,A$AP darwin,,47.52,https://steamcommunity.com/profiles/76561199446214064/,20.25
76561199184071737,負け犬退場,CN,37.28,https://steamcommunity.com/profiles/76561199184071737/,37.53
76561199013518706,Phant0m,,6.15,https://steamcommunity.com/profiles/76561199013518706/,4.87
76561198145683441,B.I.B K.V,,65.43,https://steamcommunity.com/profiles/76561198145683441/,68.48
76561199236032916,エンツォ,,1.15,https://steamcommunity.com/profiles/76561199236032916/,1.15
76561199077701564,spurk,,20.12,https://steamcommunity.com/profiles/76561199077701564/,17.98
76561199755644531,idrkausername12345,,14.12,https://steamcommunity.com/profiles/76561199755644531/,13.73
76561198855209440,MechoPuh,,54.77,https://steamcommunity.com/profiles/76561198855209440/,55.05
76561199810079481,noel,AT,60.6,https://steamcommunity.com/id/no33l/,60.25
76561198241110756,BOOTYTICKLER4EVER,CA,59.92,https://steamcommunity.com/profiles/76561198241110756/,67.65
76561199635016555,Cendel,US,4.63,https://steamcommunity.com/id/cendel77/,4.63
76561199806104985,FANTASMON,PE,43.03,https://steamcommunity.com/profiles/76561199806104985/,40.6
76561198930987972,Warrick,RU,69.43,https://steamcommunity.com/profiles/76561198930987972/,61.97
76561198105972812,voodoo_bomb,,12.22,https://steamcommunity.com/profiles/76561198105972812/,9.87
76561199074474804,gameraliking,,6.28,https://steamcommunity.com/profiles/76561199074474804/,6.92
76561198289252272,fruitsnacklover86,,20.62,https://steamcommunity.com/id/draooong/,18.47
76561199441222212,wolftoon,CO,18.73,https://steamcommunity.com/profiles/76561199441222212/,18.73
76561198880736907,youtube.com/@ImQpSx,CA,78.42,https://steamcommunity.com/profiles/76561198880736907/,61.52
76561199575362872,prionjuice,RO,11.17,https://steamcommunity.com/profiles/76561199575362872/,11.17
76561198060902472,BubaBlackOps72,US,22.78,https://steamcommunity.com/profiles/76561198060902472/,22.78
76561199240240120,ЛазерКлюв,US,1.05,https://steamcommunity.com/profiles/76561199240240120/,1.05
76561199097556857,Skuukky,,21.02,https://steamcommunity.com/profiles/76561199097556857/,21.02
76561199812169023,MuganBussy,US,97.98,https://steamcommunity.com/profiles/76561199812169023/,105.3
76561199151602615,AlexandrKEK 322,UA,98.47,https://steamcommunity.com/id/AlexandrKEK/,100.17
76561198377617770,PikaMic,US,62.38,https://steamcommunity.com/profiles/76561198377617770/,59.2
76561198074635634,CHUKKY,US,25.98,https://steamcommunity.com/profiles/76561198074635634/,22.15
76561198306616366,ezdww,ID,0.0,https://steamcommunity.com/id/ezdww/,0.0
76561199468304311,King_Franny,,0.0,https://steamcommunity.com/profiles/76561199468304311/,0.0
76561198267796108,Chilled Beaver,,38.92,https://steamcommunity.com/profiles/76561198267796108/,38.77
76561198128511457,Cherry Poppins,GB,78.75,https://steamcommunity.com/profiles/76561198128511457/,72.92
76561198050875091,Joe the attacker,,5.62,https://steamcommunity.com/profiles/76561198050875091/,73.27
76561198210621604,マグワイヤー,JP,79.32,https://steamcommunity.com/id/Magwir3915/,79.62
76561198123398356,YEEEEEEET,US,88.73,https://steamcommunity.com/id/bubbao/,88.02
76561198994288888,420,LT,20.92,https://steamcommunity.com/profiles/76561198994288888/,21.97
76561199578981925,TheTrickyKid,,38.2,https://steamcommunity.com/profiles/76561199578981925/,54.53
76561199183161985,A9JJ,,71.17,https://steamcommunity.com/id/A9JJ/,73.35
76561199031015703,KnightedCat,NZ,63.47,https://steamcommunity.com/profiles/76561199031015703/,56.02
76561198218939197,patrice,US,92.38,https://steamcommunity.com/id/skraembows/,90.47
76561198968921110,BurritoVillage,US,61.5,https://steamcommunity.com/profiles/76561198968921110/,34.85
76561198143652249,TAJack,AU,25.73,https://steamcommunity.com/id/tajack/,27.0
